id,language,text,stars,sampling_source,target_candidate,quality,price,delivery,service
en_0660629,en,"The package arrived as scheduled but it's a lucky thing ...

Updated review - great customer service, would buy them again.",4,enriched,delivery,négatif,absent,absent,absent
fr_0776383,fr,"remplace ceux d'origine, mais s'use extremement vite

attention , ces charbons s 'use extrêmement vite.... ça dépanne quelques temps , mais la qualité n'est pas la...déçu.ça vaut a peine son prix.",2,enriched,price,négatif,absent,absent,absent
en_0088476,en,"it fits but the print on the product makes me ...

it fits but the print on the product makes me wonder about the genuineness of the product, it's different than the OEM parts I pulled out from my car, and it's different from the pictures provided by the seller, and different than any online installation video/photo",2,natural,none,négatif,absent,absent,absent
en_0108505,en,"If it's defective YOU will pay to ship it back

Hour hand got stuck on the temperature dial (bent too low), so it would only go to 9 o'clock. NO FREE RETURN",2,enriched,service,négatif,absent,absent,négatif
fr_0453316,fr,"Bof !!!

Pas prévenu de la livraison, heureusement le commerçant me connaissant m'a téléphoné. Le fond du cadran n'est pas bleu comme sur la photo mais bleu nuit, presque noir, ça manque de gaieté. Le bracelet métallique est livré en position la plus élargie, si vous n'êtes pas obèse et sans possession des outils adéquats, vous devez payer un pro pour vous le raccourcir: coût 10€. La phosphorescence des aiguilles est quasi nulle, impossible de voir l'heure la nuit. J'avais un meilleur souvenir de ma précédente Festina achetée il y a 10 ans.",2,natural,none,négatif,négatif,négatif,absent
en_0474925,en,"Perfect for school

Backpack is fantastic granddaughter loves it.lots of space sturdy zippers well made",5,natural,none,positif,absent,absent,absent
fr_0749871,fr,"Super petite chaîne

Très bon son pour la petite taille. Facilement installable. Le Bluetooth se synchronise bien. Par contre le mode d'emploi fourni est incorrect sur le réglage de l'heure. Se référer au mode d'emploi sur le site de Philipps.",4,natural,none,positif,absent,absent,absent
en_0415279,en,"Doesn’t fit properly.

Doesn’t fit correctly in fridge although says it is a replacement for my model of refrigerator.",1,natural,none,négatif,absent,absent,absent
fr_0653826,fr,"SEULEMENT EN 3G

TEL REÇU CONFORME MAIS PAS DE 4G SEULEMENT EN 3 G LA 4G ET POUR LES VERSION LTE",2,enriched,delivery,neutre,absent,absent,absent
fr_0762013,fr,"tissu pour enceinte

bon prix ,envoyer rapidement, mais tissu trop fin beaucoup trop fin ,cacher des hp non . Obliger de peindre en noir le support hp suis deçu",3,enriched,service,négatif,négatif,positif,absent
en_0285608,en,"Nicely packaged

Can not use without a brush attachment as shown in add.",1,natural,none,négatif,absent,absent,absent
fr_0973664,fr,"Vendeur pas sérieux

Jamais reçu malgré de nombreuses relances mails",1,enriched,service,absent,absent,négatif,négatif
en_0797614,en,"Flakes off by the end of the day

Wipes off with a wet washcloth but I had particles under my eyes by 9pm. Not great for contact users. I love the Blinc tube mascara, but I was trying to save a little money. This is not a good replacement.",1,enriched,service,négatif,absent,absent,absent
en_0262449,en,"False advertisement

Would give 0 stars if possible. Bought this for my niece and would never give such a hunk of junk as a gift. It was advertised as Sterling silver and nowhere on the package or item say's 925. Very disappointed. I ordered a beautiful silver necklace and received costume jewelry. I've already started the return process",1,enriched,delivery,négatif,absent,négatif,absent
fr_0997987,fr,"Gadget qui ne fonctionne pas

Brumisateur ne fonctionne pas du tout et ventilateur très bruyant Beaucoup trop cher pour ce qui n est en fait qu un gadget",1,enriched,price,négatif,négatif,absent,absent
en_0658523,en,"Seller Issue

Had to return but the seller was unethical but Amazon did stand behind the customer with the proof provided",3,enriched,service,absent,absent,absent,négatif
en_0393316,en,"Fake, broke in half (Seller is Quality Area)

I got mine from 'Quality Area' Broke in half on the third use, just outside the return window. This appears to be a cheap counterfeit and not the OE Vitamix Tool.",1,enriched,service,négatif,neutre,absent,absent
fr_0372156,fr,"niquel

j'ai recu le livre rapidement et dans un emballage parfait. je recommande le vendeur mais aussi l'écrivain pour ce beau petit livre",5,enriched,service,positif,absent,positif,positif
fr_0549275,fr,"Lamentable!

Colis reçu sans qu'on se soit donné la peine de mettre du papier bulle! Je pense que c'est tout de même la base quand on envoie ce type de produit. Le livre est arrivé complètement déformé! Vive le professionnalisme!",1,enriched,delivery,négatif,absent,négatif,absent
fr_0288058,fr,"bien et jolie

correct sur prix et qualité",4,enriched,price,positif,positif,absent,absent
fr_0315053,fr,"Bien

Sur le lot 1 cartouche noir ne veut pas s'aligner dans l'imprimante ( pas de reconnaissance). Le vendeur très professionnel ma envoyé une nouvelle cartouche noir sans problème.",4,enriched,service,négatif,absent,absent,positif
en_0303904,en,"Good lookibg

Over priced, good customer service",3,enriched,service,absent,négatif,absent,positif
en_0218592,en,"Anything but

Super absorbency is what the product is sold as, yet is anything but super absorbing. For someone who is looking to find something that can super absorb for more than 4 hours this is not it. Stick with name brand. The packaging is hard to get into. The applicator and plunger are difficult compared to other brands. You have to grip the sides just to detach the two of you know what I mean. These probably last two hours. Got these last minute and am not stuck with them. Will only use them on lighter days. Not worth it unless one wants a mess and doesn’t stay on top of them. For those who suffer from blood issues don’t bother.",2,enriched,price,absent,négatif,neutre,absent
fr_0453791,fr,"Traduction en français svp

Reçue comme prévu, semble fonctionner, mais je n’ai pas réussi à la faire fonctionner : descriptif en anglais pas très compréhensible ! Ça serait plus correct de la part du vendeur de joindre un mode d’emploi en français",3,enriched,service,neutre,absent,neutre,absent
fr_0408294,fr,"Recommandé sans hésiter

Je l’ai offerte et elle a énormément plus, la couleur est très sympa, la pochette est fine, et la matière velours intérieur est génial ! Rapport qualité prix très bon !",5,enriched,price,neutre,neutre,absent,absent
fr_0812853,fr,"Extracteur de goujon

Un écrou de vilebrequin où la tête était abimée et bien serré. Évitez d'utiliser la clé à choc car risque de casser l'extracteur. Par contre SAV impeccable et réactif. Je conseille l'achat de ce coffret.",4,enriched,service,absent,absent,absent,positif
en_0979104,en,"Easy to clean nose pieces discontinued?

Wanted the inline nose pieces but no longer available. Seller tried to resolve but desired parts no longer available.",4,enriched,service,neutre,absent,absent,neutre
fr_0563719,fr,"C'est beau la technologie !

J'avoue que c'était avec un grand scepticisme que je décidais d'acheter ces produits. Seul le prix me disait que le risque était limité, pour le reste, je n'y croyais absolument pas. Et puis, une fois installé, ce système s'est avéré redoutable. C'est encore pire qu'avant, en plus, maintenant, les chats se moquent de moi ! Mais ils rigolent !!! Trêve de plaisanterie, aucun effet.",2,natural,none,positif,neutre,absent,absent
fr_0430259,fr,"Aiguille manquante...

Manque l'aiguille donc pas utilisable... J'attends des nouvelle du vendeur, je remettrais les étoiles quand ce sera résolu, sinon ça a l'air de qualité...",3,enriched,service,négatif,absent,absent,neutre
en_0685546,en,"Need better package protection

Nice mug, the reason for the review it’s because when I open the package one of them was broken, if you buy something fragile they should put more protection or maybe a note in the box that says it’s fragile,",1,enriched,delivery,négatif,absent,neutre,absent
fr_0894019,fr,"trés bien

Un peu déçu par rapport a mon galaxy note 4 . Mais service livraison au top et vendeur efficace.",4,enriched,service,négatif,absent,positif,positif
en_0613426,en,"Nice cardigan

Very pretty and quality for the price. Cute with jeans.",5,enriched,price,positif,positif,absent,absent
fr_0700763,fr,"Déçu !!!

Déçu non seulement reçu avec du retard mais en plus la baguette magique est arrivé casse à fille était vraiment déçu !!",1,enriched,delivery,absent,absent,négatif,absent
en_0155146,en,"I like this product

I like this product, it works very well for me, However, placed 2 orders with the seller, total 12 bottles, all will be expired within 2 months.",2,enriched,service,neutre,absent,absent,absent
en_0370521,en,"Pretty good!

This is a very decent set of taps for the price. They are not made to the tightest possible tolerances but work well enough for my purposes being used for low stress joining of pla plastic parts. I bought a different set from a different seller, for more money and they arrived loose in a ziploc, this set came in a nice case.",4,enriched,service,absent,positif,neutre,absent
fr_0851849,fr,"4 étoile même si arriver casser

Je mets 4 étoiles à cet article même si je l'ai reçu casser et ce n'est pas de la faute de Amazon mais je pense au niveau de transport dont le transporteur article conforme à la description",4,enriched,delivery,positif,absent,négatif,neutre
fr_0678148,fr,"pratique

compact ,pratique ,pas cher....quoi d autre ?",4,enriched,price,positif,positif,absent,absent
fr_0586784,fr,"Bonne protection!

La qualité semble costaud, à voir désormais avec le temps...La coque est épaisse et l'avantage de la couleur flashy, c'est qu'elle ne se fond pas dans le décor, comme une housse noire par exemple ! Cela peu paraître bête, mais nous retrouvons rapidement notre ipad dans la maison, en un coup d'oeil ! Le + : le stylet offert!",5,natural,none,neutre,absent,absent,absent
en_0881522,en,"Very disappointed..

Been one week since I bought this flute and there is a crack running down from the mouth piece. Very disappointed...",2,natural,none,absent,absent,absent,absent
en_0705528,en,"Never received them scam!

Never received them didnot received money back or the item",1,enriched,delivery,absent,neutre,négatif,absent
en_0528266,en,"Good price, but not as advertised

I was disappointed that the description and pictures showed thermal boot socks and what showed up was 3 packs of mens socks that are normal length. Also, very little elastic around top so socks end up in a wad around the ankle. This purchase was to help the homeless, but I hesitate to give these to them. Great price, but not what was advertised. Update- I contacted the seller and was pleased that they responded quickly and replaced the socks. Thank you",2,enriched,service,absent,positif,absent,absent
fr_0733138,fr,"fragile

Bien,mais tout petit et léger .correspond au prix quand on ne peut pas acheter plus cher.A voir dans la durée.",3,enriched,price,négatif,neutre,absent,absent
fr_0431937,fr,"Un peu petit...

Modèle réduit. On s'attend à une boîte un peu plus grande ! Mais le prix reste raisonnable. Le vendeur pourrait apporter plus de précisions sur le produit.",2,enriched,service,neutre,positif,absent,absent
fr_0182614,fr,"Cher mais conforme à la description

Ma fille est contente. Bon produit.",5,enriched,price,positif,neutre,absent,absent
fr_0057585,fr,"Très bon rapport qualité prix

Produit de qualité conforme à la description",5,enriched,price,positif,positif,absent,absent
fr_0158138,fr,"non reçu

, je ne recommande pas ce vendeur, j'ai attendu 45 jours, et au final je n'ai pas reçu le produit je me suis fait baladé",1,enriched,service,absent,absent,négatif,absent
fr_0098029,fr,"pochette documents

reçu dans les délais, couleur aléatoire mais convient bien, qualité égale à d'autres grandes surfaces",5,enriched,delivery,neutre,absent,positif,absent
fr_0068633,fr,"Applique ou plafonnier

Ce produit est une pure merveille, je recherchais un plafonnier pas trop descendant en style industriel mais ne trouvant pas, j ai pris cette applique que j’ai détourné en plafonnier. L effet est bluffant, et a ce prix il ne faut pas hésiter.",5,enriched,price,neutre,neutre,absent,absent
en_0986028,en,"Go for it!

Very nice glasses, especially for the price point. The glass is thick and sturdy!",5,enriched,price,positif,positif,absent,absent
fr_0478948,fr,"Facile utilisation

Très pratique, de facile d'utilisation, très performant comme une machine d' haute gamme à prix très abordable.",4,enriched,price,positif,neutre,absent,absent
en_0264603,en,"It works!

I bought this for my boyfriend since he complained about his blackheads and he loves it! It wasn’t painful to peel off and it took a lot of funk out of his pores. It’s an awesome mask especially for the price.",4,enriched,price,positif,positif,absent,absent
en_0088461,en,"Nice camera good price but my son seems to think ...

Nice camera good price but my son seems to think there are other things that have to be downloaded in order to use it",2,enriched,price,absent,positif,absent,absent
en_0117083,en,"Great pot ,keeps coffee hot!

Brews well and keep the coffee hot. As long as you warm up the carafe prior to filling it up with coffee. I owned a previous coffee maker ,same unit different brand name and it lasted 4 years. Considering Im used to getting a year out of a coffee maker . Its worth it.",5,enriched,price,absent,neutre,absent,absent
fr_0265376,fr,"Fragile

Sympa pour un enfant mais vraiment fragile ... Plus une deco qu'une véritable boite de jeux",3,natural,none,négatif,absent,absent,absent
en_0114205,en,"Great rack, especially for the price

Awesome product for the price. Had another brand last year that I ended up returning to the home center. Was skeptical when I purchased this one because of its low price but am happy to say I was pleasantly surprised. It’s was very quick and very easy to install and is much sturdier than the previous one I had. Would highly recommend this rack especially for anyone that doesn’t need something permanent or likes to take it off and on depending on their need",5,enriched,price,neutre,positif,absent,absent
en_0105932,en,"Well Worth the Investment

After six months of daily (hourly) use, I can say this beats the Gerber I had, hands down. My previous tool (Gerber) broke within days of use, but I was able to limp along for a few months. I've been putting this Leatherman through the ringer on a regular basis and it seems to withstand everything. The knife is long enough to be useful, the screwdrivers work well, and the locking mech is easy to use. This is a must have for anyone - man or woman - that takes themselves and their abilities seriously.",5,enriched,price,négatif,positif,absent,absent
en_0897398,en,"Funny

Funny but cheap, should cost less.",3,enriched,price,absent,négatif,absent,absent
en_0749373,en,"Sometimes needs to be ""woken up""

Works ok - I find I have to wipe it on my palm periodically to get it to ""wake up"" sometimes. I try to use it and it is like it is not connected to the laptop - wipe it on my palm and suddenly it tracks on the screen. Update - while I consider the issue with the device to be slight annoyance, the seller has gone above and beyond to try and provide customer satisfaction. So for that they get a 4-star review.",4,enriched,service,neutre,absent,absent,absent
en_0218617,en,"I it important to me to have a good fit and the dress to look nice

Ii wanted a white sheath, and this one looked as if it might be adequate. I did not like the material, the style, or the fit! I would not recommend this dress at all. I want to return it but I am having difficulty doing that. As many things as I purchase from Amazon. I am very unhappy that I cannot return this dress. I tried to call several weeks ago to obtain a return label, and I got someone on the phone who appeared to me to be a scam person. He said I should go a purchase a gift card and then someone from AMazon would come to my house and retrieve the dress and leave a dress of my choice!!!! Amazon, your telephone number has been compromised! Meanwhile I have a dress that I do not want! Ii think we need to talk!!!",1,enriched,service,positif,absent,absent,absent
fr_0300305,fr,"Poste MiG sans gaz

J'ai reçu et testé ce poste MiG sans gaz et franchement c'est un superbe achat de très bonnes qualités",5,enriched,delivery,neutre,absent,neutre,absent
en_0418262,en,"Disappointing

I have owned Royal shredders before and I have been more than satisfied. This model is poor at best. The capacity is smaller than expected and it overheats after 10 minutes of use - 2 or 3 sheets at a time. Not what you would expect from a 12 sheet capacity model with a CD shredder. I'm VERY DISAPPOINTED! The only good news is that the seller shipped immediately ant it arrived earlier than promised or expected.",2,enriched,service,négatif,absent,neutre,absent
fr_0671746,fr,"Je recommande ce vendeur

RAS, tout est nickel !",5,enriched,service,absent,absent,absent,positif
en_0531747,en,"Four Stars

One of the best wedding gifts my cousin received!!! Good quality and am interested in other like products.",4,enriched,delivery,positif,absent,neutre,absent
en_0230321,en,"Good for one-time use only

This sharpener worked really well the first time I used it. The second time I used it, it wouldn't sharpen anything. I've tried emailing seller about this, but have not received any reply.",1,enriched,service,négatif,absent,négatif,négatif
en_0269008,en,"Got the book...not in good condition though.

The front and back cover’s are torn in many places. Run down. But it’ll get the job done I suppose. Owner should reconsider renting price due to poor quality.",3,enriched,price,négatif,neutre,absent,absent
en_0796961,en,"This company does not care about the condition the merchandise is when is reaches the customer

This company stuck the contigo mug in the box and did not have any bubble wrap, just the mug inside the box. All the other companies I have bought products from have used bubble wrap to protect their products.. This company clearly does not care about what condition their products end up in when they reach their customers",2,natural,none,absent,absent,absent,absent
en_0218272,en,"Haven't try the pruduct yet, but the shipping was ...

Haven't try the pruduct yet, but the shipping was a mess. As the discription, one order supposed have 2 pack, I received only 1 pack. I contacted with Amazon, they refunded me and asked me to re-order. The second shipment came, there is still 1 pack inside. Please clarify if it's 1 or 2 pack per order.",1,enriched,service,absent,absent,neutre,positif
en_0975545,en,"Easy to assemble, cheap, useful, but not particularly sturdy.

While I like these shelving units (enough to buy 3 of them), and love how easy they are to assemble (takes about 5 minutes), I have to say that the plastic is not as sturdy as I had hoped and expected. The plastic is fairly thin and without any metal rod supports underneath, and not even much plastic support on the bottom side either. I would not even think about putting even half the weight the each shelf supposedly supports unless you want the shelves to bend/curve towards the center. Still, if you put lighter things on the shelves it is decent and helped me organize our tiny detached garage better (and lay a long Thule cargo box on top as well).",3,enriched,price,positif,neutre,absent,absent
en_0410026,en,"Is good for price

The signal is not good for long distance",3,enriched,price,absent,neutre,absent,absent
fr_0343100,fr,"ARTICLE JAMAIS RECU

Je suis très déçu du service rendu par le vendeur. Je peux comprendre qu'il y ai du retard pour les livraisons, soit. Mais au point de me communiquer aucune informations je trouve cela plus que limite! C'est pour cela que j'ai demandé à être remboursé plutôt que de faire une nouvelle livraison chez ce vendeur!",1,enriched,service,négatif,absent,négatif,positif
fr_0227997,fr,"Parfum

Prix qui reflète la qualité du produit. C'est à dire très médiocre.",2,enriched,price,négatif,neutre,absent,absent
en_0076234,en,"Four Stars

Good book. Disappointed I didn't purchase the physical book which has nothing to do with the seller. I",4,enriched,service,absent,absent,absent,absent
en_0581657,en,"Good product

!Good Guitar strings for the price.Would recommend it!",4,enriched,price,positif,positif,absent,absent
fr_0169601,fr,"Très bien

Très bon rapport qualité prix. Les cintres sont en bon état et solides, et la couleur rend très bien. Je recommande",5,enriched,price,neutre,positif,absent,absent
fr_0697292,fr,"Mauvaise expérience

Produit que je n’ai pas en main propre car l échange avec le vendeur n est pas très claire et il a fallut que j envoie un message pour obtenir le numéro qui me permettra si celui n’est rien as répartis chez le vendeur de l obtenir",2,enriched,service,neutre,absent,absent,absent
fr_0391606,fr,"DÉÇUS

JE TROUVE DOMMAGE QU'ON NE PUISSE PAS CHOISIR SES PARFUMS ET L'HUILE N'EST PAS COMME SUR LA PHOTO VENDEUR",2,enriched,service,absent,absent,absent,absent
fr_0479203,fr,"Parfait

Très satisfaite. Pleins de tailles, bonne qualité et petit prix. Je recommande sans soucis",5,enriched,price,positif,positif,absent,absent
fr_0445971,fr,"Très bon son

Pour le Prix et le nombre de watts, le son est rendu est vraiment bien. Je recommande surtout en appartement !",4,enriched,price,absent,neutre,absent,absent
en_0166759,en,"Don't buy. Save time and money, go to a podiatrist.

Really hurt my feet. I gave it time and couldn't handle the pain. 3rd party vendor wouldn't refund my money. I think they're scammers. Amazon was awesome, they actually refunded my money as a gift card. I'm pleased they did this.",1,enriched,service,négatif,neutre,absent,négatif
en_0992096,en,"Not worth the money!

Worked for one day, after that the umbrella would not close. I missed the return window!",1,enriched,price,neutre,négatif,absent,absent
fr_0896759,fr,"ne produit aucun effet

Je pense que les mouches faisaient leur sieste dessus.... Bref aucun effet visible, et en plus n'a plus fonctionné après 5 jours. Merci Amazon pour la bonne gestion de retour de produits.",1,enriched,service,négatif,absent,absent,positif
fr_0287155,fr,"La métamorphose de Franz Kafka, Version CD

Pour le plaisir d'écouter un film tiré d'un livre que j'ai aimé. Reçu en parfait état. Bien emballé.Totalement satisfait.",5,enriched,delivery,positif,absent,positif,absent
fr_0148405,fr,"Emballage endommagé

Le colis et son contenu arrivé endommagé, soit l'emballage est insuffisant, soit a été ouvert par quelqu'un... Trop tôt pour évaluer le produit en lui-même.",3,enriched,delivery,neutre,absent,négatif,absent
en_0900863,en,"You cannot turn off beeps and it is loud

I ordered this because of the high ratings, but mostly because of the fact that you cloud turn off the beeps and that is was supposed to be very quiet. I got it yesterday. There is no way you can turn off the beeps, no ECO, function and it is much noisier than my last microwave. The manual doesn't mention any of the features that the ad does. I contacted the company and they want me to send in a video of the problem. You can't video what isn't there. Therefore I'm returning it. It works , but there is not truth in the advertising of this product by the Aicok company.",1,enriched,service,négatif,absent,absent,absent
fr_0258324,fr,"Pas de possibilité d'utiliser la tablette

le problème c'est que le câble, est chargeur branchés, rien ni fait la tablette, ne veut pas ce charger. je ne peut pas utiliser la tablette déchargé??? aucune autre possibilité de la faire fonctionner. De Plus Le Chargeur fourni avec à lâché, il ne recharge rien, même pas un téléphone ???? Je demande au vendeur SVP que faire Je n'ai pas d'autre Chargeur ????",4,enriched,service,négatif,absent,absent,absent
fr_0680996,fr,"N’importe quoi

J’ai reçu une boîte vide !!!",1,enriched,delivery,absent,absent,négatif,absent
fr_0207953,fr,"Bonne protection multiples .

Veste un peu courte , prendre une taille au-dessus , bonne protection .",4,natural,none,neutre,absent,absent,absent
en_0037129,en,"Very poor touch sensitivity and response

You'd need to click/tap hard and multiple times and quickly get frustrated after a while and throw away this cheap screen protector.",1,enriched,price,absent,neutre,absent,absent
en_0444301,en,"I know they have a photo on Amazon, but this things are way too small.

I just received this Clay blocks and immediately decided I will not use them. These are way too small. They look very cheap and the bag says they are made in China. Maybe it's just me but they don't look like a quality product. I know they are low cost, then I will take this loss for ordering something cheap. I definitely do not recommend this product unless is fora very small project. I gave them 3 stars for Easy to use because I know they will not be comfortable in my hands.",3,enriched,price,négatif,neutre,neutre,absent
en_0834811,en,"Cheap price, but rugged durabilty

Was skeptical at first. Took me a while to install at since i didn't know it came with instructions lol. Gave it to my little girl as the pink color grabbed her attention. 5 minutes in see her jumping up and down behind the couch sure enough i look over and she's jumping up and down with her cowboy boots right on the screen. To my surprise the case and built in screen protector did it's job. Not one single scratch or crack on the ipad. Will definitely buy again if needed.",5,enriched,price,absent,neutre,absent,absent
fr_0926008,fr,"Conforme à la description

Satisfaite de mon achat.les chaussettes sont douces,souples et les picots sont vraiment antidérapant .",5,natural,none,positif,absent,absent,absent
fr_0039980,fr,"Hors service au bout de 20 jours...donc retour et remboursement gratuits.

Batterie reçue à temps et installation assez facile grâce à un tutoriel vidéo trouvé sur youtube. A très bien fonctionné pendant presque 3 semaines, puis un matin ma tablette n'a pas voulu démarrer. Comme elle avait été vendue et expédiée par amazon, j'ai utilisé le service amazon ""bon de retour et de remboursement gratuit"" avant son expiration de 30 jours après la date de la commande. J'ai donc renvoyé la batterie soigneusement emballée dans son emballage d'origine au service retours d'amazon (il faut imprimer une étiquette de retour prévue à cette effet depuis votre espace personnel) dans les délais, et j'ai été remboursé sans problème au bout d'une semaine. Malgré le remboursement rapide et total de la batterie, je déconseille toutefois ce produit que je n'estime vraiment pas fiable sur la durée (garantie constructeur de 1 an seulement). J'ai quand même eu de la chance qu'elle lâche avant la fin du délai de retour gratuit...mais je ne prendrais le risque une nouvelle fois avec cette référence. A vous de voir... ;-)",1,enriched,service,négatif,absent,positif,positif
en_0876684,en,"Not happy with this purchase

Umbrella would be cute if it would open and catch. The one I received was badly designed and would not push up far enough to catch and stay open. I also did not receive the black pants pictured and listed. The way it arrived it appeared to be a returned item as the bag had been torn opened and the cardboard top of packaged was inside the ripped open bag. Not happy with this purchase.",3,enriched,delivery,négatif,absent,négatif,absent
fr_0609101,fr,"chargeur à éviter

ne fonctionne pas ….. pas cher mais à éviter",1,enriched,price,négatif,positif,absent,absent
fr_0396775,fr,"Page abîmée

Livre reçu abîmé pour faire un cadeau c'est pas terrible",2,enriched,delivery,neutre,absent,négatif,absent
en_0346993,en,"ABSOLUTE CHEAP JUNK

Broken and missing items received.... glad it was only 10.00 but guess get what you pay for",1,enriched,price,négatif,neutre,négatif,absent
fr_0800576,fr,"Commande incomplète.

Reçu la commande incomplète, j'ai envoyé un mail et il m'a été répondu que le reste de la commande sera livrée ultérieurement ( sirène extérieure et le détecteur de fumée.",3,enriched,delivery,absent,absent,négatif,absent
fr_0986607,fr,"toujours pas reçue

J'ai toujours apprécié amazon pour le sérieux, la qualité et la rapidité des expéditions. Cette fois-ci, j'ai contacté le vendeur directement plusieurs fois : ce dernier élude mes questions et fait comme s'il ne comprenait pas ce que je demande. Je ne sais plus quoi faire.",1,enriched,delivery,neutre,absent,négatif,négatif
en_0251136,en,"Great Value

I've already misplaced my tweezers, but thankfully I have two more waiting in the wings in the sturdy box they came in. The tweezers themselves do an adequate job. I've had tweezers that are better at plucking fine hairs. That being said, I'd probably repurchase these.",4,enriched,price,positif,positif,absent,absent
fr_0721033,fr,"Bon mais léger et cher

Bon goût, mais très léger, il faut une grosse quantité d’infusion et comme elle est assez cher c’est un rapport qualité prix assez décevant",3,enriched,price,neutre,négatif,absent,absent
fr_0110959,fr,"très content

pas cher et jolie et surtout efficace, moi qui prend toujours une coque et qui ne fait jamais tombé le téléphone, là pour le coup celui ci a pris un gros vol et la coque me l'a sauvé",4,enriched,price,positif,positif,absent,absent
fr_0657166,fr,"article égal à la photo

l'article est égal à lui même mais j'avais envoyé un message au vendeur comme quoi l'adresse changeait car c'était un cadeau et ma demande n'as pas été faites donc déçue de l'avoir reçue et devoir le renvoyer au bon destinataire .",3,enriched,service,négatif,absent,neutre,négatif
fr_0162270,fr,"Changer la livraison

L'envoi rapide rien à dire sauf qu'il faut changer le moyen de transport car ca fait 4 colis qu'on me livre pas chronopost ne se déplace même pas !! Il dépose les colis direct au point relais!!!!",3,enriched,delivery,neutre,absent,neutre,absent
en_0770650,en,"Diffuser is bad and can not view the screen clearly.

I'm returning this camera because the diffuser is out and I'm not able to see the screen clearly. I've decided against a replacement as I have found more issues with this camera. I really didn't expect a lot from such a low-priced camera but, I would expect it to be of better build quality. I suspect that the camera is Interpolated 4K and not true 4K. I have a 4K laptop and I couldn't get the video to display in true 4K. Save yourself some headaches and put another 30 bucks with this price and get a better camera.",1,enriched,price,négatif,neutre,absent,absent
en_0818449,en,".

Unit was defective . One motor did not work and no camera feed . Sent back. Will re order hopefully have better luck with the next one. Update Will not reorder . They have had my return since wednesday it is now sunday and seller has not processed my return .",1,enriched,service,négatif,absent,absent,négatif
fr_0149372,fr,"Sans plus

Pas terrible !!! Je m'attendais à mieux mais bon pour le prix fallait pas s'attendre à une merveille. L'effet chauffant est inexistant pour moi.",1,enriched,price,absent,neutre,absent,absent
fr_0407060,fr,"Lit qualité prix très correct

Lit arrivé en deux fois. Un paquet le vendredi et l'autre un lundi... Du lit, rien a redire, vu le prix il est plus que correct, par contre cette odeur chimique qui ne part pas est très gênante.",2,enriched,price,neutre,positif,absent,absent
fr_0461516,fr,"Probleme de fiabilité et pas de SAV digne d’Amazon produit HS apres un an et non réparable

Attention kindle inutilisable après un an et deux mois d’utilisation. C’est inadmissible et service client mauvais qui après plus de deux semaines sans réponse me propose 15% sur l’achat d’une nouvelle kindle J’ai utilisé la kindle pour lire notament le soir et la nuit sans déranger ma conjointe en allumant la lumière (kindle rétro éclairée). J'étais très satisfait du côté pratique de cette liseuse malheureusement la durée de vie ne mérite pas qu’on l’achète. Il s’agissait d’une kindle reconditionée par Amazon et vendue avec la garantie un an. J’en conclu que ce produit avait déjà eu un problème réparé par Amazon et qu’il retombe en panne après un an. Il y a vraisemblablement des problèmes de fiabilité",2,enriched,service,négatif,absent,absent,négatif
en_0345319,en,"Good product but most arrived broken

I ordered these for classroom use and overall the product was great for that. However, not happy that of the 10 mirrors in the pack, 6 were broken in the corner. Not sure when that happened in the shipment and delivery process, but it is dissapointing.",2,enriched,delivery,négatif,absent,négatif,absent
en_0041934,en,"Use per video demo and they will really help support joints and tendons.

Love these for knees, achilles, and shin support. Definitely watch the short videos on how to apply for various needs. It's rare to have a problem with non-adhering. Remember to round off straight edges with scissors. I've kept it on for 24 hours with no problems, then remove in the bath. Gentler that way if they've been on a day. They don't irritate my sensitive skin either. Buy them monthly on subscribe and save. Won't go without them.",5,enriched,service,positif,absent,absent,absent
en_0210710,en,"Good value

Easy to put on and the stand works great",4,enriched,price,neutre,neutre,absent,absent
en_0910146,en,"Wall plug charger.

Why is it that the charger is USB C to long to charge. Why can it have a regular 5v charger. It looks well built but disappointed about USB charger especially I paid $100.00 dollars. I am contemplating returning it. Hope to hear from seller soon.",2,enriched,service,neutre,négatif,absent,absent
en_0686530,en,"Not bad, not great

It's a rather watchable fan fiction based after Christ's crucifixion and resurrection, a story of love, romance, life, and death that moves along at a nice pace. The acting isn't great but it's not horrible either. I agree with the other reviewer about the gore--it absolutely was not needed and in my opinion makes this much less a family-friendly production. I found myself having to adjust the volume a lot as some scenes were much too loud and others much too quiet. The music was overall enjoyable but some of it was overdone for the scenes it accompanied. Still, it's worth watching, especially if you're just looking for something to accompany needlework or some such.",3,enriched,price,négatif,neutre,absent,absent
fr_0788360,fr,"Bof

Mon badge se détache fréquemment ! Au niveaux des clefs aucun problème . Bref, mauvais rapport qualité / prix .",2,enriched,price,négatif,neutre,absent,absent
fr_0758273,fr,"Jamais reçu le produit.

Jamais reçu, remboursé par Amazon. Le vendeur a demandé 2 mois de délais supplémentaires soit disant bloqué à la douane chinoise.",1,enriched,service,absent,absent,négatif,neutre
en_0912547,en,"Freezes up all the time, no matter what I ...

Freezes up all the time, no matter what I did, even before I installed anything on it the apps that came with it would freeze up. Sent back for a refund, customer service for BLU gets more stars than the product.",1,enriched,service,négatif,absent,absent,positif
