id,language,text,stars,sampling_source,target_candidate,quality,price,delivery,service
en_0575411,en,"Nice quality and a fair price

Great quality for the price. They arrived pretty quickly and in great condition. They were wrapped very securely and kept separated from each other. They look very nice under light.",4,enriched,price,positif,positif,positif,absent
fr_0263093,fr,"pas le meme que sur la photo

mon écran est arrivé différent de celui qui est sur la photo je suis déçu, il ne couvre pas tout l'ecran",1,enriched,delivery,négatif,absent,négatif,absent
en_0004382,en,"Trash Pump.

Not happy with this. No suction at all . It's going in the trash bin . VERY DISAPPOINTED",2,natural,none,négatif,absent,absent,absent
en_0389775,en,"and feeling sad when I clearly just had a hormone imbalance that ...

I'm 28 years old and have had acne for years. After two weeks of this product I barely have any acne at all! Years and years of going to doctors, using expensive medications, and feeling sad when I clearly just had a hormone imbalance that doctors dismissed. I've also been having issues conceiving, and I'm hoping the lotion will help with that too! I actually work with a woman that got pregnant directly after using progesterone. Great product. If you're going to use it you need to do research about timing and amount though; if it's used wrong it can mess up your ovulation.",5,enriched,price,positif,absent,absent,absent
en_0322099,en,"Just perfect!

Beautiful watch. Perfect size, not too small or too big. Just perfect. Highly recommend this product. You won’t be disappointed.",5,natural,none,positif,absent,absent,absent
fr_0260938,fr,"Mecontent

Pièce jamais reçu C'est la deuxième fois que l'on me fait le coup donc je ne serais plus client chez amazone",1,enriched,delivery,absent,absent,négatif,absent
fr_0279458,fr,"Beau mais pas pour nous...

Très bien et rendu très joli mais la boîte est maintenant dans l'armoire depuis des mois car ma belle fille a fait une réaction allergique. On l'utilise de temps en temps mais sur une feuille... Plus jamais sur la peau.",3,natural,none,négatif,absent,absent,absent
fr_0707445,fr,"Bon produit

Envoi rapide, il manquait la visserie dans le carton, très bonne réactivité et rapidité du vendeur devant ce problème, très bon suivi. Le Top case et de très bonne facture surtout vu le prix, attention il est très gros a éviter sur les petits scooter, sinon je recommande.",4,enriched,service,positif,absent,positif,positif
fr_0390691,fr,"J'ai un doute

J'adore ce dentifrice, il nettoie parfaitement et en douceur mais j'ai un (gros) doute sur sa contenance : le tube contient-il vraiment 75 ml ? Je n'ai jamais vu un tube se vider si rapidement, or je n'en mets pas plus sur ma brosse électrique que d'habitude. Comme aucun autre utilisateur ne signale ce détail, je me pose vraiment la question!",4,natural,none,neutre,absent,absent,absent
fr_0248978,fr,"Une bombe sonore !

Je suis vraiment ravie de cet achat , prix très raisonnable et une qualité de son colle je cherchait , pour coûter de la musique et regarder des films c'est extra ! Un homme cinéma dans les oreilles je recommande !",5,natural,none,positif,positif,absent,absent
en_0781636,en,"Never buy an wig on sale wont be worth money

It wasn't curly but it fit in think I have to try it on Its okay buy too expensive Next time get another one for expensive price",3,enriched,price,négatif,négatif,absent,absent
en_0277325,en,"Good value

Good value for the cost.",5,natural,none,absent,positif,absent,absent
en_0867226,en,"Not as i expected

Poor quality on the print",3,natural,none,négatif,absent,absent,absent
fr_0246257,fr,"Jamais reçu au point relais malgré le fait de les avoir commandé 2 fois

Le livreur LP ou plutôt La Poste, livraison détestable Après 2 commandes je ne les ai jamais reçu. Il faut changer de prestataire de livraison",1,natural,none,absent,absent,négatif,absent
fr_0662445,fr,"Bof bof bof

Sa tourne vraiment doucement elle vaut absolument pas le prix c'est à coup sûr un produit chinois sans qualité..à éviter",2,natural,none,négatif,absent,négatif,absent
fr_0974381,fr,"très fragile

Ce produit m'est arrivé fendu e au niveau du haut du filtre et s'est cassé en mettant de l'eau bouillante. Donc aspect joli, fait bel effet sur la table, mais pas solide du tout. A utiliser avec beaucoup de précaution",2,natural,none,négatif,absent,absent,absent
en_0876322,en,"Divorce, abuse, safety?

I enjoyed this read that includes a woman waiting her divorce to be final. She is addicted to chocolate and is the owner operator of a pastry sandwich shop. She rents a house to and hires a single mother who refused to discuss her past. Together the support and stand up for each other as their messed up lives real with some difficult situations. A great read.",4,natural,none,positif,absent,absent,absent
en_0215534,en,"Great amount for the price

Great amount for the price. However, found out my dog is allergic to something in this and it made him super itchy.",3,natural,none,négatif,positif,absent,absent
en_0229687,en,"Check all parts when you open the kit.

Kit arrived on time; however; it was missing the clear plastic canopy pieces.",2,enriched,delivery,absent,absent,positif,absent
fr_0552840,fr,"Colis vide

J ai recu mon colis mais une fois que j ai ouvert il etait vide il n ya pas l appareil que dois je faire",1,enriched,delivery,absent,absent,négatif,absent
fr_0413928,fr,"Excellent!

Suis très satisfait. La coque protège très bien le smartphone et la sensibilité est excellente. Il y a même la place si on veut rajouter un verre pour renforcer la protection, ce que j'ai fait et ça fonctionne très bien. Je recommande ce produit d'un très bon rapport qualité prix",5,enriched,price,positif,positif,absent,absent
fr_0754311,fr,"Gardez le bruit si bien

J'ai eu ces écouteurs pendant quelques semaines, alors j'ai pensé qu'il était temps de partager mes pensées. J'ai payé le plein prix pour ces écouteurs, alors tout le monde sait qu'il n'y a pas de préjudice ici. Donc, j'ai acheté ceux-ci à utiliser dans le bureau. Je code fréquemment pour 8-9 heures à la fois, donc les écouteurs et la musique sont un must. Pour un peu de contexte, je n'utilise que des écouteurs sans fil, sur l'oreille et je le fais depuis de nombreuses années.",5,natural,none,positif,absent,absent,absent
fr_0558189,fr,"Bien pour faire de la peinture

Échafaudage rapide à monter et léger, mais trop fragile pour faire autre chose que de la peinture ou autre petit travaux... les roues ne sont pas réglables en hauteur, et la stabilité est très limité...",3,natural,none,négatif,absent,absent,absent
en_0722827,en,"Nice for reasonable price.

Wish the D ring was smaller. Hard to put tags on the vest.",3,enriched,price,négatif,positif,absent,absent
fr_0184201,fr,"Je recommande pour les fans

Quelques défauts sur certaines photos à l'intérieur du livre... Quelques accrocs sur la couverture !! Très beau travail du photographe ainsi que les textes... Cela n'empêche en rien l'éblouissement de ma fille fan de Matt Pokora. Livraison très rapide",3,enriched,delivery,négatif,absent,positif,absent
fr_0202297,fr,"Contente

Sur les conseils de mon dentiste, je suis passée à la brosse à dents souple. Celle-ci remplit bien sa fonction, douce mais efficace; bonne tenue en main. Je mets 4* car je n'ai reçu que 2lots au lieu des 3 prévus; mais vu le prix, je n'ai pas fait de réclamation.",4,enriched,delivery,positif,positif,négatif,absent
en_0081179,en,"Works much better than your old tape adapters and once you get ...

Purchased for an older vehicle. Works much better than your old tape adapters and once you get locked on the right channel it has a solid sound. Bluetooth connection to my phone is flawless. Was able to pair quickly and get this set up right away without needing directions. It’s liteweight and can be easily moved between vehicles. It seems to be made well and we have used it daily since purchasing it. Lot easier than buying a new stereo and ensures my kids hands are hopefully on the wheel when he’s driving.",4,natural,none,positif,absent,absent,absent
fr_0027688,fr,"Basse qualité

Tombé une fois de la table de chevet au bout de 2 semaines, ne fonctionne plus",3,natural,none,négatif,absent,absent,absent
en_0899975,en,"Something wrong

I ordered the package ( 4 packs) few days ago , Just open one of them , found something on the filter ( don’t know what is that ) , I’m afraid to use it ..",3,enriched,delivery,négatif,absent,absent,absent
fr_0761072,fr,"Sympa mais....

Bonjour, J'ai acheté ce produit comme ""neuf"" mais une des taies d'oreiller étaient déchirées. Je sais que je n'ai pas payé le prix fort mais j'espère au moins avoir un produit correct.",3,enriched,price,négatif,neutre,absent,absent
en_0521946,en,"A little tacky

This product isn’t horrible, but it isn’t great. The plastic is really cheap looking and one of the bulbs is a slightly different color than the others. Other than that, it looks pretty much like the picture and it turns on.",3,enriched,price,négatif,absent,absent,absent
en_0876847,en,"Never got what I paid for

I wouldn't know how to rate this product because I never received it!",1,enriched,delivery,absent,absent,négatif,absent
fr_0455929,fr,"Appareil nickel sur le papier, mais inutilisable dans la vraie vie.

Je vais vous retourner ce produit, dépourvu d'une notice en français. Je lis l'anglais, mais c'est du très mauvais anglais, au point que je ne parviens pas à utiliser les prétendues possibilités de cet appareil.",1,natural,none,négatif,absent,absent,absent
en_0558125,en,"Stockings won't stay up!

The first two days of wearing these compression stockings were great - exactly what I needed after vein treatment. After two days, they would not stay up. For the price, one would think the product would be satisfactory. Very disappointing.",2,enriched,price,négatif,négatif,absent,absent
fr_0527108,fr,"Attention attention attention

Attention attention attention tombé en panne au bout de trois jours Je demande le retour de la machine On m'envoie les documents de retour mes c'est a moi a payer Honteux Honteux A bannir cette boîte",1,enriched,service,négatif,absent,absent,négatif
en_0614553,en,"DO NOT BUY

The lid does not stay. It keeps skipping off. I had use all my strength to hold it down and still it splattered all over me. I thought this is an Indian manufacturer so they know what I need for my Indian cooking so it can’t go wrong. So I confidently threw away the box, so I am unable to return it but I cannot use it for any wet grinding for which I got this big and expensive grinder. Those who know , Indian cooking needs lot of grinding for curries. All money down the drain !",1,natural,none,négatif,négatif,absent,absent
fr_0517316,fr,"les rotules ne sont pas très précises

les rotules grip ne sont pas très précises le pied est assez lourd et moins stable que Manfrotto les c-stand avenger / manfrotto sont de meilleure qualité (meilleures rotules, pied plus stable) et on peut les trouver au même prix sur le web",3,enriched,price,négatif,neutre,absent,absent
fr_0966952,fr,"Produit pas satisfaisant

La batterie ne marchait pas il s'éteignait de manière impromptue...mais service client ok",1,enriched,service,négatif,absent,absent,positif
fr_0748414,fr,"Lampe à détecteur de mouvement OK

achetés pour l'entrée de la maison, la lampe détecte dans un large faisceau la présence de mouvement et s'allume comme prévu. Dans le noir elles sont très brillante et il faut cligner des yeux plusieurs fois si on ne s'attend pas à cette arrivée de lumière. La recharge par USB est très bien cela évite d'avoir à chercher des piles à chaque fois. Rapport qualité prix ok surtout avec la vente flash.",4,enriched,price,positif,positif,absent,absent
en_0295022,en,"Definitely keeps birds away

I put them around my patio 1 ft. apart from each other. At first I only did the front of patio but the birds came though the sides sitting on my 2 ceilings fans and pooping all over my outdoor furniture, but I bought more to put on the side and it did the trick. They were good for about 2 years and slowly the shinny finish wore out and some the skinny little rubber holding them gave out on its own or the wind was too strong for them. I only have two left and I am noticing the birds have returned so I am re-buying, but this time I am going to use fishing line instead of the skinny rubber it comes with.",4,natural,none,positif,absent,absent,absent
fr_0937226,fr,"Massive, élégante, bonnes finitions

J ai reçu cette montre argentée, la qualité est excellente, bonne montre dans l'air du temps, poids relativement lourd je kiffe cette belle montre en acier",5,natural,none,négatif,négatif,absent,absent
fr_0717090,fr,"Mon avis

Produit Reçu moisis hors de prix petit pour un petit morceau de racine de 25 cm très déçu",1,enriched,price,positif,absent,absent,absent
fr_0079818,fr,"Super

Bon produit . Facile à monter et assez robuste",4,natural,none,négatif,absent,absent,absent
fr_0332620,fr,"Joli mais il fuit !

Très joli produit esthétiquement (chromé) et confortable avec la bande en caoutchouc, mais à savoir que ce mug n'est pas un vrai thermos et ne garde pas la chaleur très longtemps. Aussi le mug fuit s'il ne reste pas débout. Je le recommande quand même.",3,natural,none,négatif,absent,absent,absent
fr_0098279,fr,"déçue

Je suis déçue par la teinte des pierres qui semblent assez foncées sur le site alors qu'elles sont hyper claires.",2,natural,none,négatif,absent,absent,absent
en_0491940,en,"Cheap material, not the same color

I knew these would be on the cheaper end, but when they showed up the color was way lighter than the picture, giving it a cheap 80's workout clothes look. I returned them, and the seller refunded my purchase without incident.",2,enriched,price,négatif,absent,absent,positif
fr_0567146,fr,"Sommier pourri

N’achetez surtout pas ce sommier c’est un sommier de merde les latte ne tiennent pas elle se casse et j’ai reçu les pieds du sommier un mois plus tard C’est scandaleux de vendre de la merde comme ça à éviter à tout prix",1,enriched,price,négatif,absent,négatif,positif
fr_0477826,fr,"Pas reçu

Livré je ne sais où…..même pas appelé au tel., pourtant j'étais à la maison (heureusement remboursé très rapidement par Amazon)",1,enriched,service,négatif,absent,négatif,absent
fr_0575184,fr,"Un peu camelote.

La passoire est arrivée avec le pied tordu, sans doute lié à un mauvais emballage. J'ai pu le redresser à la main ce qui prouve la finesse de l'inox utilisé. Pas vraiment solide...",2,natural,none,positif,absent,absent,absent
en_0391925,en,"Product itself is fine; Amazon shipping damaged box

The product itself is fine, but as a collector I am disappointed in the condition of the box. The box was damaged in several places because Amazon shipped them loose in a box without any sort of protection at all.",2,enriched,delivery,négatif,absent,négatif,absent
fr_0658636,fr,"barbie

bien rapport qualité prix",4,enriched,price,positif,positif,absent,absent
en_0751540,en,"Nice warm blanket

Nice warm blanket. Not the absolute highest quality, but great value for the price, and good for our household since we have two dogs that always want to rough house on our bed. I'd order again.",4,enriched,price,positif,positif,absent,absent
fr_0361448,fr,"Chaises Scandinaves

Belle chaise malgré une erreur de livraison. J’avais commandé 6 chaises noires et reçu 4 noires et 2 blanches Finalement très bien comme j’ai des meubles blanc",5,enriched,delivery,positif,absent,négatif,absent
en_0371998,en,"Solid sturdy case due to slippery phone itself. Coming from someone that doesn't like cases.

This is a solid case for Essential Phone. I'm pretty happy with it, I used to go without a case before this on my older phones and I just don't really like cases but it's far too slippery the Essential Phone. I'm happy to say that this has a great fit and is all I'm looking for in a phone case, to protect and not really be noticeable. This case does that job.",4,natural,none,positif,absent,absent,absent
en_0809435,en,"Arrived broken, still like it.

Unfortunately this arrived broken. However, I was rewarded a full refund and my snake still likes to use it. I just had to sand down the sharp edges where it broke, but this is as described and is a quality product otherwise.",4,enriched,service,positif,absent,négatif,positif
en_0308037,en,"Too small

I keep forgetting to check clothes coming from China",2,natural,none,négatif,absent,absent,absent
fr_0219533,fr,"De bonne fabrication

Conforme au descriptif",4,natural,none,positif,absent,absent,absent
en_0675798,en,"Two Stars

Wing fell off after using a few times.",2,natural,none,négatif,absent,absent,absent
en_0458707,en,"Too small for minimal stuff!

Hand to return this cutie...was way to small to even fit my phone (xMax)",2,natural,none,négatif,absent,absent,absent
fr_0312825,fr,"Protection qui ne correspond pas au téléphone

C'est pas ce que j'ai commandé, sur la photo la protection correspond, là les trous ne correspondent absolument pas, j'ai l'appareil photo sans trou.",1,natural,none,négatif,absent,négatif,absent
fr_0488794,fr,"Lourdes

Bonnes jumelles mais un peu trop lourdes",4,natural,none,neutre,absent,absent,absent
fr_0292833,fr,"Sûrement un mauvais lot ...

Bonjour, j'ai du tomber sur un mauvais numéro. La batterie ne charge presque pas et je n'ai pas beaucoup plus de puissance que sur mon ancienne qui arrivait au bout de sa capacité.Je vais voir pour la faire changer. Sinon le produit, la livraison sont conforme et sans problème. Hervé.",2,enriched,delivery,négatif,absent,positif,absent
fr_0529283,fr,"Inutile

Inutile. Je ne comprends pas les commentaires positifs. Fixe bien le téléphone oui, mais je perds de la batterie ! Il ne charge pas assez vite. Pour info, j’ai même essayé de changer mon adaptateur allume-cigare USB pour un plus puissant mais même chose. Rien de mieux que le branchement par câble malheureusement :-(",1,natural,none,négatif,absent,absent,absent
en_0060312,en,"Detailed experience ...

Day 1: the pills are easy to swallow, took them 20min before dinner (as the package directed). Maybe this is TMI ... but since I'm going to leave an honest review, I did have a few nasty tasting burps after eating dinner. We'll see how this goes. I'll post an update after I've been taking it for a few days.",3,natural,none,neutre,absent,absent,absent
fr_0208623,fr,"Produit retourné c est un socle pas un chargeur

C est juste un socle. Il faut avoir le chargeur en plus. Produit retourné pour un chargeur standard.",3,natural,none,absent,absent,absent,absent
fr_0366813,fr,"Vendeur pas sérieux

Colis reçu dans les délais. Autant mes autres achats sont nickels que celui-ci laisse vraiment à désirer. Les baguettes ne sont pas en cause, elles sont pratiques et solides. Ce que j'ai le moins apprécié c'est le petit post-it sur le paquet de baguettes avec le gentil petit message ""domage manque une paire"". A vous de voir sir vous voulez tenter l'expérience avec ce vendeur...",2,enriched,service,positif,absent,positif,négatif
en_0005674,en,"Shipping nightmare

The product itself was decent quality. It worked well with adhering my new carpeting to my boat. HOWEVER, The shipping was a disaster. The lid had no mechanical seal and had simply popped loose causing a large amount of the adhesive to coat the inside of the shipping envelope and the entire outside of the container. It's a miracle that I didn't lose that much of the product and was still able to complete the project.",2,enriched,delivery,négatif,absent,négatif,absent
fr_0506755,fr,"Bug , fonctionne très mal

Là manettes n’est pas conforme , elle bug , les boutons réagis très mal , lorsque j’appuie sur certaine touche d’autre ce déclenche , c’est vraiment un produit très décevant pour Sony prix. Qui et au dessus de la moyenne du marcher , faite moi confiance et n’acheter surtout pas ce produit.",1,enriched,price,négatif,négatif,absent,absent
fr_0487499,fr,"le produit semble reconditionné ....

colis reçu, mais semble avoir été reconditionné ....??? non signalé lors de l'achat !! carton abîmé suite à une ouverture déjà effectué et plastiques enveloppants les câbles et accessoires ne semble pas d'origine. bizarre....",3,enriched,delivery,neutre,absent,neutre,absent
fr_0007659,fr,"Table manucure

Bonjour voilà les photos il y a des rayures le tiroir est tordu pieds bancals écrire plein de taches partout ça se voit c'est pas du neuf alors je vous demande de remboursement merci cordialement",1,enriched,service,négatif,absent,absent,absent
en_0441247,en,"Not great

The product didn’t stay on well and stopped twisting up after about a month of use. I used it maybe 7 times during that month so I couldn’t have used it all. For the price I would expect it to work for longer than a month considering your can get one for $1.99 at the drugstore that lasts for a year...",2,enriched,price,négatif,négatif,absent,absent
fr_0913648,fr,"Coutures fragiles

Qualité médiocre mais le prix est correct. Les coutures sont très fragiles.",3,enriched,price,négatif,neutre,absent,absent
fr_0639457,fr,"Très bon

Bon produit rapport qualité prix",5,enriched,price,positif,positif,absent,absent
fr_0278254,fr,"Satisfaite.

Belle couleur et arrivé assez rapidement. Personnellement je souhaite l'utiliser pour un mini jardin et non un aquarium, sinon privilégier des sacs plus grands.",3,enriched,delivery,positif,absent,positif,absent
fr_0961536,fr,"GROSSE TRACE DE COLLE

Le jouet avait une grosse trace de colle devant ce qui est une anomalie et qui n'aurai jamais du être envoyé. Un vendeur sans scrupule",1,enriched,service,négatif,absent,absent,négatif
en_0165943,en,"Stay away from this seller!

Update: This was originally a 2 star review and you could reference the text of it below. Three months after returning the item a seller reached out to me directly, outside of Amazon’s messaging system and asked to remove the review. They got my personal information and this was not supposed to happen. Shady business, beware and stay away! Original: This set has a poor quality (but is worth the price). Several pieces had scratches, dents, and other blemishes straigh out of the box. Spend a little more for a a better quality flatware. Had to return this and Amazon was great (as always) working on processing the return.",1,enriched,price,négatif,neutre,absent,négatif
en_0370190,en,"Warranty not Honored by Milwaukee when purchased from Amazon

The tool is amazing, 5 stars. However, on the Amazon page, it says that there is a full warranty from the manufacturer, which is not true. When I tried to get this repaired, Milwaukee said they don't warranty purchases from Amazon. This seller needs to update their false advertising. If you have this tool, there is still some warranty, but it's based on the date that the tool was manufactured, not when it was sold. You have 3 years from date of manufacture, and not the __full__ warranty. Sucks I have no way of leaving feedback for the seller independent of the tool (which is great). But this is a very deceptive practice.",1,enriched,service,positif,absent,absent,négatif
fr_0912777,fr,"chronopost à fuire objet cassé à chaque fois

article reçu une première fois sans terrarium avec la mention écrite cassé sur le carton et il manquait les copeaux de bois, je demande donc le remplacement. Je vais chercher une deuxième fois mon terrarium au bureau de poste au Chronopost me l'avait déposé et là les articles sont bien tous à l'intérieur mais cassé en mille morceaux. Je demande donc le remboursement pour aller en acheter ailleurs par mon propre transport.",1,enriched,service,absent,absent,négatif,négatif
fr_0976958,fr,"cool

bien reçu très satisfaite de se produit je la recommende bien reçu très satisfaite de se produit je la recommende bien reçu très satisfaite de se produit je la recommende",3,enriched,delivery,positif,absent,positif,absent
en_0847557,en,"Not worth the money

I am very disappointed with this product after using it for about a week. It did NOT control my dogs barking at all, instead, it made her much louder. The dogs around her were more concerned about where that noise came from. I would rethink this purchase if you have a multiple dog household. The noise is just a simple beep, but is loud enough for a human to hear. I was so excited to receive this item after reading the reviews, but to my disappointment, it didn't work at all for my dog. This purchase should be made for a dog that would be terrified of a beep or slight vibration, it is not meant for a dog that would pay no attention to a beep or vibration.",1,enriched,price,négatif,négatif,absent,absent
fr_0409986,fr,"pas cher

pour juste affûter les couteaux, ou meuler une vis, ça va, mais pour le reste, aucune puissance, donc si vous voulez affuter vos forets ou un petit truc pas gros, ça convient",2,enriched,price,neutre,positif,absent,absent
en_0037702,en,"Not bulky

It is nice to not have to use a bulky towel to hold my hair up. I’m not entirely convinced that it lives up to all of its claims for drying hair, but I also have very thick hair so that may play into it. I still like it though so it’s worth trying out.",4,natural,none,positif,absent,absent,absent
fr_0637923,fr,"toujours en activité !

cet objet acquis depuis plusieurs mois est toujours en activité tant il s'économise à ne trop rien faire! Il va de chaussures en chaussures et assure son rôle d' agrandisseur pour mes grands pieds vieillissants. Bonne matière c'est un collaborateur utile et ingénieux qui ne nous cause aucun problème.",3,natural,none,positif,absent,absent,absent
fr_0021415,fr,"Inutilisable

Clavier léger, qualité adéquate pour un prix alléchant. Mais le choix d'utiliser une touche non standardisée pour la touche retour-arrière (au lieu d'une seule grande touche, elle est divisée en deux, avec une petite touche mal placée pour le retour-arrière) le rend inutilisable, du moins, pour les gens comme moi qui avaient appris le dactylo.",1,enriched,price,négatif,positif,absent,absent
en_0198592,en,"awsome tool

I bought this for a helper to use and he liked it so well I was gonna give him a bonus for a job well done but he asked for this tool instead...",5,natural,none,positif,absent,absent,absent
en_0838305,en,"I ordered white and received lavender

I would like a refund, product was not white and the bow is MUCH smaller and looks dinky...",2,enriched,delivery,négatif,absent,négatif,absent
en_0057291,en,"Way too thin at top.

This wig is not worth 21$ . Looks way too fake. Have found better on amazon for 21$ doesn't fit right",1,enriched,price,négatif,négatif,absent,absent
en_0304828,en,"... stay attached to the frame but that thing breaks easily and make the iron bars fall

The support iron bars got some thing to put on for them to stay attached to the frame but that thing breaks easily and make the iron bars fall.",1,natural,none,négatif,absent,absent,absent
fr_0864172,fr,"OUI MAIS...

Attention il n'y a pas 2 produits comme sur l'image mais seulement 1 shampoing !",3,natural,none,absent,absent,négatif,absent
fr_0815360,fr,"Très mauvaise qualité

Chaussures inadaptées, aucun confort, pas faites pour des chaussures de sécurité car abimés au bout de 3 jours",1,natural,none,négatif,absent,absent,absent
fr_0751664,fr,"sur la livraison

pour la livraison, aucune info du passage, le colis a été remis directement à la poste,",3,natural,none,absent,absent,neutre,absent
fr_0113867,fr,"Pratique

Super pratique pour mettre des aliments au congélateur",5,natural,none,positif,absent,absent,absent
fr_0542310,fr,"ok mais....

très bon maintient du bébé avec une assise confortable, il ne me l a pas dit, mais ça m a l air idéal. cependant il faut d assez large épaule pour porter le gros sac (pas le bébé), pas fort pratique pour une personne de gabarit léger, ou alors régler sans arrêt et minutieusement les sangles au fur et à mesure qu on ressent le poids du bébé. (ou tout simplement faire suivre un régime au bébé) pas facile non plus d installer le bébé en étant seul, ou peut être que je n ai pas encore la main. sinon dans l ensemble, c est un bon sac mais qui ne se démarque pas assez des concurrents à prix parfois plus petits, et plus pratique. mais je pense pouvoir revendre celui ci en deuxième main plus tard sans trop de peine grâce à la renommé de la marque.",3,enriched,price,positif,négatif,absent,absent
fr_0408877,fr,"Pas utilisé

N'allait pas dans mon cosy.",2,natural,none,absent,absent,absent,absent
en_0880722,en,"As expected

Very cheap, rips easy, but cool product if only need for 1 time use such as anniversary or bday for hub",2,enriched,price,négatif,neutre,absent,absent
fr_0448864,fr,"bel effet !

tres contents de ce tapis qui respecte sa description - belle qualité avec son design moderne - Très bien !",5,natural,none,positif,absent,absent,absent
en_0503116,en,"Best mugs ever

Best mugs ever. Everyone in my family wanted one once they saw mine and they all received one for Christmas. Keeps drinks very hot and doesn't spill.",5,enriched,delivery,positif,absent,absent,absent
fr_0772694,fr,"La montagne

Livre intéressant mais trop lent pour mon gout et pas assez d'explication sur certaine expressions ou termes ou même cuisine",3,natural,none,neutre,absent,absent,absent
fr_0083204,fr,"je n'ai pas eu l'objet

Vous vous moquez de moi j'ai toujours rien recu et je vous ai ecrit pour avoir le remboursement",1,enriched,service,absent,absent,négatif,négatif
en_0597086,en,"Dose not work with guns it specifics.

It states,for guns w/lights,well I have a Glock 17 w/Glock light and it does not work,it only works for blackhawk lights that are high price.",3,enriched,price,négatif,absent,absent,absent
en_0453428,en,"A good price for someone who is testing a product for the first time.

I was pleased to receive this product in a timely fashion and the price 11.00 and some change was a reasonable price for someone like myself who is testing this product out for the first time. Some people say that sea moss basically has no taste when you mix it in a smoothie and such.. Not so in my opinion I mixed mine and can still detect it! I think it would be better in something like a soup cuz it's very sea weedy and fishy tasting. Once I learn how to use it I would probably purchase it again.",4,enriched,price,neutre,positif,positif,absent
fr_0795332,fr,"tres fragile

au bout d'une semaine le boudin se dégonfle tout seul, il y a des fuites au niveau des thermo soudures du liner.",1,natural,none,négatif,absent,absent,absent
en_0400789,en,"fast shipping

they were nice but too big.",4,enriched,delivery,neutre,absent,positif,absent
fr_0735166,fr,"Très bon produit

Aucun problème avec ce produit ! Reçu vite, en bon état, fonctionne bien pour mon iphone et mes airpods !",5,natural,none,positif,absent,positif,absent
fr_0814548,fr,"Colère!

Je n'ai jamais reçu cet article ni le remboursement qui est annoncé depuis le 24 décembre!!!",1,enriched,delivery,absent,absent,négatif,négatif
en_0976199,en,"Love it

Like it love it when everyone is in the story",4,natural,none,absent,absent,absent,absent
en_0879265,en,"Bad bad bad services

I bought this products 2 months ago , I didn’t received yet !!’",1,enriched,delivery,absent,absent,négatif,négatif
en_0947187,en,"Quality doesnt match the price

The item that arrives does NOT resemble the product photo provided by the seller. It does not feel like the memory foam depicted in the sellers photos either. The cover is a weird cottony wool that is ill-fitted for the foam core. The upsetting part is that this item cost MORE than the wedge purchased for my back, which is a higher quality foam and a much nicer cover that actually fits. The cover for the knee wedge is a hot wintery fabric that is surely to make some people feel too warm.",3,enriched,service,négatif,négatif,absent,absent
en_0477894,en,"Author repeats itself

This book could have been written in 20 pages. It is basically a ""cookie-cutter"" manual fluffed with lots of unnecessary psychology mumbo jumbo.",2,natural,none,négatif,absent,absent,absent
en_0901961,en,"Not what it appears to be!

The black plastic organizer is what I thought I was ordering. Instead, I received a bunch of white cardboard folding pieces. I plan to return the item and will update if there is a way to actually receive what I ordered. No instructions - nothing. Just lots of cardboard packaged in bubble wrap.",1,enriched,delivery,négatif,absent,négatif,absent
en_0334336,en,"Wish I had ordered this months ago

Arrived way ahead of initial tentative delivery date. Fit well - 1 minute fix, wish I had ordered this replacement knob months ago.",5,enriched,service,positif,absent,positif,absent
en_0412191,en,"Fast and great quality

This looked exactly as described and arrived within 2 days. Very fast! Great!",5,enriched,delivery,positif,positif,absent,absent
en_0636123,en,"Four Stars

This is a nice and reasonable case as far a price.... love the way it feels",4,enriched,price,neutre,positif,absent,absent
fr_0406607,fr,"Serait mieux en noir ou gris

C'est pas mal mais par contre il est dommage qu'il n'existe pas en noir car en blanc c'est très salissant et en marron cela fait vieillot on a donc choisi blanc par défaut mais il s'est très vite sali dommage",3,natural,none,négatif,absent,absent,absent
fr_0777845,fr,"Accessoires du Produit fragile

La télécommande qui s'accroche au volant est arrivée cassé du coup je suis obligé de tout faire sur les commandes de l'écran.",3,natural,none,négatif,absent,négatif,absent
en_0671868,en,"Four Stars

fits good and just as descibed",4,natural,none,positif,absent,absent,absent
en_0957268,en,"Great service

The book was lost, but they sent me one right away. I would buy from them again.",5,natural,none,absent,absent,négatif,positif
en_0371111,en,"Pendant is pretty, but the chain ruins the entire piece.

I wish that the other poster's delivery had come in before I'd ordered, or I wouldn't have ordered this necklace. The pendant itself is very pretty, but the chain is HORRIBLE. It kinks badly and the adjusting beads don't work very well. I will likely return it.",2,enriched,service,négatif,absent,absent,absent
en_0654569,en,"Beautiful and Functional!

I bought this as a gift for my husband. It has everything he was looking for in a bedside lamp, I was so happy to find it! And even better, it works perfectly and looks beautiful. The dimming switch is the best part- with just a touch of the finger you can either turn it off and on or make it brighter or dimmer. The wireless charger is also a great feature. I definitely recommend this lamp!",5,natural,none,positif,absent,absent,absent
en_0471353,en,"Durable

Have found no flaws in these mirrors. Installed them on my 2019 ezgo cart.",4,natural,none,positif,absent,absent,absent
fr_0904853,fr,"Couleur devient fade

Perd sa couleur, usé rapidement même pas lavé",3,natural,none,négatif,absent,absent,absent
fr_0753064,fr,"Pyjama only maison

C’est très marrant pour les parents. Juste pour la maison. Ça fait bête de foire !! Mais c’est drôle",3,natural,none,neutre,absent,absent,absent
